Product Name,Category,Unit Price,Cost Price,Competitor Price,Quantity Sold,Revenue,Inventory,Season,Date
Ergonomic Office Chair,Home Goods,10974.69,6000,10619.51,7,76822.83,109.0,Summer,2026-06-10
Ceramic Essential Oil Diffuser,Home Goods,1850.02,800,1950.06,10,18500.2,89.0,Summer,2026-06-10
UltraHD 4K Smart TV,Electronics,45642.61,32000,45186.37,5,228213.05,32.0,Summer,2026-06-11
Wireless Noise-Canceling Headphones,Electronics,8014.1,4500,8251.09,1,8014.1,74.0,Summer,2026-06-11
Classic Denim Jacket,Apparel,2388.36,1200,2484.01,7,16718.52,538.0,Summer,2026-06-11
Waterproof Hiking Boots,Apparel,4492.09,2200,4547.22,7,31444.63,20.0,Summer,2026-06-11
Ceramic Essential Oil Diffuser,Home Goods,1765.12,800,2002.7,11,19416.32,80.0,Summer,2026-06-11
Wireless Noise-Canceling Headphones,Electronics,7701.48,4500,8175.02,4,30805.92,70.0,Summer,2026-06-12
Classic Denim Jacket,Apparel,2624.17,1200,2448.15,6,15745.02,539.0,Summer,2026-06-12
Waterproof Hiking Boots,Apparel,4288.98,2200,4720.37,5,21444.9,17.0,Summer,2026-06-12
Ergonomic Office Chair,Home Goods,10551.18,6000,10354.42,7,73858.26,113.0,Summer,2026-06-12
Ceramic Essential Oil Diffuser,Home Goods,1814.74,800,1880.63,7,12703.18,83.0,Summer,2026-06-12
UltraHD 4K Smart TV,Electronics,43389.63,32000,44997.6,3,130168.89,30.0,Summer,2026-06-13
Wireless Noise-Canceling Headphones,Electronics,7741.93,4500,7943.92,2,15483.86,75.0,Summer,2026-06-13
Classic Denim Jacket,Apparel,2480.39,1200,2439.85,3,7441.17,546.0,Summer,2026-06-13
Ergonomic Office Chair,Home Goods,11505.55,6000,10403.54,2,23011.1,116.0,Summer,2026-06-13
Ceramic Essential Oil Diffuser,Home Goods,1802.96,800,1985.41,9,16226.64,81.0,Summer,2026-06-13
UltraHD 4K Smart TV,Electronics,43487.69,32000,45339.99,9,391389.21,23.0,Summer,2026-06-14
Wireless Noise-Canceling Headphones,Electronics,8079.54,4500,7984.36,2,16159.08,82.0,Summer,2026-06-14
Classic Denim Jacket,Apparel,2414.57,1200,2436.12,9,21731.13,548.0,Summer,2026-06-14
Waterproof Hiking Boots,Apparel,4529.26,2200,4763.8,10,45292.6,8.0,Summer,2026-06-14
Ceramic Essential Oil Diffuser,Home Goods,1820.49,800,1885.68,7,12743.43,84.0,Summer,2026-06-14
Wireless Noise-Canceling Headphones,Electronics,8099.76,4500,8057.35,7,56698.32,77.0,Summer,2026-06-15
Classic Denim Jacket,Apparel,2554.76,1200,2400.75,5,12773.8,543.0,Summer,2026-06-15
Waterproof Hiking Boots,Apparel,4690.68,2200,4598.41,3,14072.04,9.0,Summer,2026-06-15
UltraHD 4K Smart TV,Electronics,44799.76,32000,42829.74,8,358398.08,26.0,Summer,2026-06-16
Wireless Noise-Canceling Headphones,Electronics,8355.8,4500,8192.93,3,25067.4,79.0,Summer,2026-06-16
Classic Denim Jacket,Apparel,2544.73,1200,2379.26,1,2544.73,545.0,Summer,2026-06-16
Waterproof Hiking Boots,Apparel,4695.28,2200,4588.48,6,28171.68,,Summer,2026-06-16
Ergonomic Office Chair,Home Goods,10706.94,6000,10301.32,8,85655.52,112.0,Summer,2026-06-16
UltraHD 4K Smart TV,Electronics,43268.85,32000,43100.89,2,86537.7,35.0,Summer,2026-06-17
Classic Denim Jacket,Apparel,2478.8,1200,2422.1,2,4957.6,543.0,Summer,2026-06-17
Waterproof Hiking Boots,Apparel,4438.13,2200,4732.58,2,8876.26,6.0,Summer,2026-06-17
Ergonomic Office Chair,Home Goods,10527.4,6000,10610.07,2,21054.8,110.0,Summer,2026-06-17
Ceramic Essential Oil Diffuser,Home Goods,1838.75,800,1958.85,3,5516.25,92.0,Summer,2026-06-17
Classic Denim Jacket,Apparel,2473.0,1200,2374.79,3,7419.0,508.0,Spring,2026-05-10
Ceramic Essential Oil Diffuser,Home Goods,1821.84,800,1984.12,10,18218.4,188.0,Winter,2026-01-24
Classic Denim Jacket,Apparel,2502.04,1200,2445.21,9,22518.36,501.0,Spring,2026-05-04
Waterproof Hiking Boots,Apparel,4331.41,2200,,7,30319.87,58.0,Fall,2025-11-02
Classic Denim Jacket,Apparel,2610.38,1200,2454.57,3,7831.14,407.0,Winter,2025-12-10
UltraHD 4K Smart TV,Electronics,43997.7,32000,45960.81,10,439977.0,68.0,Summer,2025-08-06
Waterproof Hiking Boots,Apparel,4453.54,2200,4690.23,9,40081.86,5.0,Winter,2026-01-22
Waterproof Hiking Boots,Apparel,4616.98,2200,4711.76,2,9233.96,61.0,Summer,2025-07-16
Waterproof Hiking Boots,Apparel,4331.58,2200,4561.9,4,17326.32,62.0,Summer,2025-08-23
Classic Denim Jacket,Apparel,2544.13,1200,2345.41,4,10176.52,230.0,Summer,2025-08-24
Wireless Noise-Canceling Headphones,Electronics,8336.5,4500,7933.42,7,58355.5,62.0,Spring,2026-04-01
Waterproof Hiking Boots,Apparel,4299.45,2200,4793.49,11,47293.95,82.0,Fall,2025-10-17
Ergonomic Office Chair,Home Goods,11241.77,6000,10808.22,4,44967.08,108.0,Fall,2025-10-16
Wireless Noise-Canceling Headphones,Electronics,8186.91,4500,8423.05,4,32747.64,60.0,Spring,2026-03-10
Ceramic Essential Oil Diffuser,Home Goods,1776.69,800,1960.75,13,23096.97,111.0,Spring,2026-04-19
Waterproof Hiking Boots,Apparel,4441.63,2200,4597.03,9,39974.67,14.0,Spring,2026-05-04
Classic Denim Jacket,Apparel,2511.09,1200,2348.88,5,12555.45,434.0,Winter,2025-12-31
Classic Denim Jacket,Apparel,2376.03,1200,2306.11,8,19008.24,500.0,Spring,2026-04-27
Wireless Noise-Canceling Headphones,Electronics,7822.78,4500,8431.56,14,109518.92,170.0,Winter,2025-12-06
Waterproof Hiking Boots,Apparel,4710.48,2200,4632.9,7,32973.36,16.0,Spring,2026-05-14
Waterproof Hiking Boots,Apparel,4448.3,2200,4837.55,3,13344.9,77.0,Fall,2025-10-19
UltraHD 4K Smart TV,Electronics,43487.69,32000,45339.99,9,391389.21,23.0,Summer,2026-06-14
Classic Denim Jacket,Apparel,2544.01,1200,2439.67,6,15264.06,368.0,Fall,2025-11-09
Ergonomic Office Chair,Home Goods,11077.45,6000,10568.51,5,55387.25,162.0,Winter,2026-02-01
UltraHD 4K Smart TV,Electronics,47135.46,32000,45495.94,1,47135.46,79.0,Summer,2025-07-30
Classic Denim Jacket,Apparel,2545.66,1200,2349.24,7,17819.62,452.0,Winter,2026-01-19
Wireless Noise-Canceling Headphones,Electronics,7852.19,4500,7959.39,4,31408.76,162.0,Winter,2025-12-30
Classic Denim Jacket,Apparel,2388.36,1200,2484.01,7,16718.52,538.0,Summer,2026-06-11
UltraHD 4K Smart TV,Electronics,46323.07,32000,44772.3,4,185292.28,12.0,Winter,2026-02-23
UltraHD 4K Smart TV,Electronics,44799.76,32000,42829.74,8,358398.08,26.0,Summer,2026-06-16
Ceramic Essential Oil Diffuser,Home Goods,1769.16,800,,5,8845.8,166.0,Summer,2025-07-05
